DroidScraper: A Tool for Android In-Memory Object Recovery and Reconstruction
/Users/aaligombe/Desktop/Testing/Mem_Images/com.rg.android.newspaper.main.apk/memory_dump
Address 0x12cc0818L 0x0 java.lang.Class - [I 56
Address 0x12cc0850L 0x0 java.lang.Class - android.support.v7.widget.RecyclerView$SavedState 32
Address 0x12cc0870L 0x0 java.lang.Class - android.support.v7.widget.LinearLayoutManager$SavedState 17
Address 0x12cc0888L 0x0 java.lang.Class - android.os.Bundle 24
Address 0x12cc08a0L 0x0 java.lang.Class - android.util.ArrayMap 25
Address 0x12cc08c0L 0x0 java.lang.Class - [I 28
Address 0x12cc08e0L 0x0 java.lang.Class - [Ljava.lang.Object; 44
Address 0x12cc0910L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc0940L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc0950L 0x0 Cannot Be Resolved 0
Address 0x12cc0958L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc0960L 0x1335a7a0 android.os.Bundle 0
Address 0x12cc0970L 0x725a8c0a java.lang.String 8
Address 0x12cc0978L 0x1 Cannot Be Resolved 0
Address 0x12cc0988L 0x0 java.lang.Class - android.util.SparseArray 21
Address 0x12cc09a0L 0x0 java.lang.Class - [Ljava.lang.Object; 56
Address 0x12cc09d8L 0x0 java.lang.Class - [I 56
Address 0x12cc0a10L 0x0 java.lang.Class - android.os.Bundle 24
Address 0x12cc0a28L 0x0 java.lang.Class - android.util.ArrayMap 25
Address 0x12cc0a48L 0x0 java.lang.Class - [I 28
Address 0x12cc0a68L 0x0 java.lang.Class - [Ljava.lang.Object; 44
Address 0x12cc0a98L 0x0 java.lang.Class - [I 44
Address 0x12cc0ac8L 0x0 java.lang.Class - [Ljava.lang.Object; 76
Address 0x12cc0b18L 0x0 java.lang.Class - android.widget.ProgressBar$SavedState 36
Address 0x12cc0b40L 0x0 java.lang.Class - android.widget.ProgressBar$SavedState 36
Address 0x12cc0b68L 0x0 java.lang.Class - android.widget.ProgressBar$SavedState 36
Address 0x12cc0b90L 0x0 java.lang.Class - [I 104
Address 0x12cc0bf8L 0x0 java.lang.Class - [Ljava.lang.Object; 104
Address 0x12cc0c60L 0x0 java.lang.Class - android.support.v7.widget.RecyclerView$SavedState 32
Address 0x12cc0c80L 0x0 java.lang.Class - android.support.v7.widget.LinearLayoutManager$SavedState 17
Address 0x12cc0c98L 0x0 java.lang.Class - android.os.Bundle 24
Address 0x12cc0cb0L 0x0 java.lang.Class - android.util.ArrayMap 25
Address 0x12cc0cd0L 0x0 java.lang.Class - [I 16
Address 0x12cc0ce0L 0x0 java.lang.Class - android.support.v4.app.FragmentManagerState 20
Address 0x12cc0cf8L 0x0 java.lang.Class - [I 28
Address 0x12cc0d18L 0x0 java.lang.Class - [Ljava.lang.Object; 44
Address 0x12cc0d48L 0x0 java.lang.Class - android.util.SparseArray 21
Address 0x12cc0d60L 0x0 java.lang.Class - [Ljava.lang.Object; 56
Address 0x12cc0d98L 0x0 java.lang.Class - [I 56
Address 0x12cc0dd0L 0x0 java.lang.Class - android.support.v7.widget.RecyclerView$SavedState 32
Address 0x12cc0df0L 0x0 java.lang.Class - android.support.v7.widget.LinearLayoutManager$SavedState 17
Address 0x12cc0e08L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc0e20L 0x0 java.lang.String 8
Address 0x12cc0e38L 0x0 java.lang.Class - android.os.Bundle 24
Address 0x12cc0e50L 0x0 java.lang.Class - android.util.ArrayMap 25
Address 0x12cc0e70L 0x0 java.lang.Class - [I 24
Address 0x12cc0e88L 0x0 java.lang.Class - android.support.v4.app.FragmentManagerState 20
Address 0x12cc0ea0L 0x0 java.lang.Class - [I 16
Address 0x12cc0eb0L 0x0 java.lang.Class - [Ljava.lang.String; 13
Address 0x12cc0ec0L 0x0 java.lang.Class - [I 44
Address 0x12cc0ef0L 0x0 java.lang.Class - [Ljava.lang.Object; 76
Address 0x12cc0f40L 0x0 java.lang.Class - [Ljava.lang.Object; 24
Address 0x12cc0f58L 0x0 java.lang.Class - java.util.HashMap$KeyIterator 32
Address 0x12cc0f78L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc0f90L 0x0 java.lang.Class - [Ljava.lang.Object; 48
Address 0x12cc0fc0L 0x0 java.lang.Class - java.util.WeakHashMap$KeyIterator 40
Address 0x12cc0fe8L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1008L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1020L 0x0 java.lang.Class - [Ljava.lang.Object; 44
Address 0x12cc1050L 0x0 java.lang.Class - java.util.WeakHashMap$KeyIterator 40
Address 0x12cc1078L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1098L 0x0 java.lang.Class - [Ljava.lang.Object; 24
Address 0x12cc10b0L 0x0 java.lang.Class - android.os.StrictMode$ThreadPolicy 12
Address 0x12cc10c0L 0x0 java.lang.Class - java.lang.String 49
Address 0x12cc10f8L 0x0 java.lang.Class - android.content.res.Configuration 109
Address 0x12cc1168L 0x0 java.lang.Class - [Ljava.util.Locale; 12
Address 0x12cc1178L 0x0 java.lang.Class - android.os.LocaleList 16
Address 0x12cc1188L 0x0 java.lang.Class - java.lang.String 49
Address 0x12cc11c0L 0x0 java.lang.Class - android.content.res.Configuration 109
Address 0x12cc1230L 0x0 java.lang.Class - [Ljava.util.Locale; 12
Address 0x12cc1240L 0x0 java.lang.Class - android.os.LocaleList 16
Address 0x12cc1250L 0x0 java.lang.Class - java.lang.String 49
Address 0x12cc1288L 0x0 java.lang.Class - android.content.res.Configuration 109
Address 0x12cc12f8L 0x0 java.lang.Class - [Ljava.util.Locale; 12
Address 0x12cc1308L 0x0 java.lang.Class - android.os.LocaleList 16
Address 0x12cc1318L 0x0 java.lang.Class - [C 12
Address 0x12cc1328L 0x0 java.lang.Class - java.lang.String 16
Address 0x12cc1338L 0x0 java.lang.Class - [Ljava.lang.Object; 16
Address 0x12cc1348L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1350L 0x12cc14b8 android.graphics.Rect 0
Address 0x12cc1358L 0x0 [I 8
Address 0x12cc1370L 0x12cc14a0 android.graphics.drawable.BitmapDrawable$BitmapState 0
Address 0x12cc1390L 0x0 Cannot Be Resolved 0
Address 0x12cc13b0L 0x0 java.lang.Class - android.graphics.drawable.BitmapDrawable$BitmapState 58
Address 0x12cc13f0L 0x0 java.lang.Class - android.graphics.Paint 89
Address 0x12cc1450L 0x0 java.lang.Class - libcore.util.NativeAllocationRegistry$CleanerThunk 24
Address 0x12cc1468L 0x0 java.lang.Class - sun.misc.Cleaner 36
Address 0x12cc1490L 0x0 java.lang.Class - libcore.util.NativeAllocationRegistry$CleanerRunner 12
Address 0x12cc14a0L 0x0 java.lang.Class - android.graphics.Rect 24
Address 0x12cc14b8L 0x0 java.lang.Class - java.lang.ref.WeakReference 24
Address 0x12cc14d0L 0x0 java.lang.Class - android.graphics.Rect 24
Address 0x12cc14e8L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc14f0L 0x12cc1500 Cannot Be Resolved 0
Address 0x12cc14f8L 0x32 java.util.ArrayList 0
Address 0x12cc1500L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1518L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1530L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1538L 0x12cc1548 Cannot Be Resolved 0
Address 0x12cc1540L 0x32 java.util.ArrayList 0
Address 0x12cc1548L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1560L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1578L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1580L 0x12cc1590 Cannot Be Resolved 0
Address 0x12cc1588L 0x32 java.util.ArrayList 0
Address 0x12cc1590L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc15a8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc15c0L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc15e0L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1618L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1638L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1670L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1690L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc16c8L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc16d0L 0x12cc16e0 Cannot Be Resolved 0
Address 0x12cc16d8L 0x32 java.util.ArrayList 0
Address 0x12cc16e0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc16f8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1710L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1718L 0x12cc1728 Cannot Be Resolved 0
Address 0x12cc1720L 0x32 java.util.ArrayList 0
Address 0x12cc1728L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1740L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1758L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1760L 0x12cc1770 Cannot Be Resolved 0
Address 0x12cc1768L 0x32 java.util.ArrayList 0
Address 0x12cc1770L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1788L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc17a0L 0x0 java.lang.Class - [F 16
Address 0x12cc17b0L 0x0 java.lang.Class - [F 16
Address 0x12cc17c0L 0x0 java.lang.Class - [F 16
Address 0x12cc17d0L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc17f0L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1828L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1848L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1880L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc18a0L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc18d8L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc18e0L 0x12cc18f0 Cannot Be Resolved 0
Address 0x12cc18e8L 0x32 java.util.ArrayList 0
Address 0x12cc18f0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1908L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1920L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1928L 0x12cc1938 Cannot Be Resolved 0
Address 0x12cc1930L 0x32 java.util.ArrayList 0
Address 0x12cc1938L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1950L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1968L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1970L 0x12cc1980 Cannot Be Resolved 0
Address 0x12cc1978L 0x32 java.util.ArrayList 0
Address 0x12cc1980L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1998L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc19b0L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc19d0L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1a08L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1a28L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1a60L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1a80L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1ab8L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1ac0L 0x12cc1ad0 Cannot Be Resolved 0
Address 0x12cc1ac8L 0x32 java.util.ArrayList 0
Address 0x12cc1ad0L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1ae8L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1b00L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1b08L 0x12cc1b18 Cannot Be Resolved 0
Address 0x12cc1b10L 0x32 java.util.ArrayList 0
Address 0x12cc1b18L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1b30L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1b48L 0x0 java.lang.Class - Object cannot be derefenced 0
Address 0x12cc1b50L 0x12cc1b60 Cannot Be Resolved 0
Address 0x12cc1b58L 0x32 java.util.ArrayList 0
Address 0x12cc1b60L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1b78L 0x0 java.lang.Class - java.util.ArrayList 20
Address 0x12cc1b90L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
Address 0x12cc1bb0L 0x0 java.lang.Class - [Ljava.lang.Object; 52
Address 0x12cc1be8L 0x0 java.lang.Class - java.util.ArrayList$Itr 28
